"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Pertussis","All cases","Reported cases","N","2003-04","CZ","Czech Republic",-,""
"Pertussis","All cases","Reported cases","N","2003-04","DK","Denmark",13.000000000,""
"Pertussis","All cases","Reported cases","N","2003-04","EE","Estonia",-,""
"Pertussis","All cases","Reported cases","N","2003-04","EL","Greece",-,""
"Pertussis","All cases","Reported cases","N","2003-04","ES","Spain",-,""
"Pertussis","All cases","Reported cases","N","2003-04","EU_EEA31","EU/EEA",19.000000000,""
"Pertussis","All cases","Reported cases","N","2003-04","FI","Finland",-,""
"Pertussis","All cases","Reported cases","N","2003-04","FR","France",6.000000000,""
"Pertussis","All cases","Reported cases","N","2003-04","HR","Croatia",-,""
"Pertussis","All cases","Reported cases","N","2003-04","HU","Hungary",-,""
"Pertussis","All cases","Reported cases","N","2003-04","IE","Ireland",-,""
"Pertussis","All cases","Reported cases","N","2003-04","IS","Iceland",-,""
"Pertussis","All cases","Reported cases","N","2003-04","IT","Italy",-,""
"Pertussis","All cases","Reported cases","N","2003-04","LT","Lithuania",-,""
"Pertussis","All cases","Reported cases","N","2003-04","LU","Luxembourg",0.000000000,""
"Pertussis","All cases","Reported cases","N","2003-04","LV","Latvia",-,""
"Pertussis","All cases","Reported cases","N","2003-04","MT","Malta",-,""
"Pertussis","All cases","Reported cases","N","2003-04","NL","Netherlands",-,""
"Pertussis","All cases","Reported cases","N","2003-04","NO","Norway",-,""
"Pertussis","All cases","Reported cases","N","2003-04","PL","Poland",-,""
"Pertussis","All cases","Reported cases","N","2003-04","PT","Portugal",-,""
"Pertussis","All cases","Reported cases","N","2003-04","RO","Romania",-,""
"Pertussis","All cases","Reported cases","N","2003-04","SE","Sweden",-,""
"Pertussis","All cases","Reported cases","N","2003-04","SI","Slovenia",-,""
"Pertussis","All cases","Reported cases","N","2003-04","SK","Slovakia",-,""
"Pertussis","All cases","Reported cases","N","2003-04","UK","United Kingdom",-,""
"Pertussis","All cases","Reported cases","N","2003-05","AT","Austria",-,""
"Pertussis","All cases","Reported cases","N","2003-05","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2003-05","CY","Cyprus",-,""
"Pertussis","All cases","Reported cases","N","2003-05","CZ","Czech Republic",-,""
"Pertussis","All cases","Reported cases","N","2003-05","DK","Denmark",27.000000000,""
"Pertussis","All cases","Reported cases","N","2003-05","EE","Estonia",-,""
"Pertussis","All cases","Reported cases","N","2003-05","EL","Greece",-,""
"Pertussis","All cases","Reported cases","N","2003-05","ES","Spain",-,""
"Pertussis","All cases","Reported cases","N","2003-05","EU_EEA31","EU/EEA",35.000000000,""
"Pertussis","All cases","Reported cases","N","2003-05","FI","Finland",-,""
"Pertussis","All cases","Reported cases","N","2003-05","FR","France",8.000000000,""
"Pertussis","All cases","Reported cases","N","2003-05","HR","Croatia",-,""
"Pertussis","All cases","Reported cases","N","2003-05","HU","Hungary",-,""
"Pertussis","All cases","Reported cases","N","2003-05","IE","Ireland",-,""
"Pertussis","All cases","Reported cases","N","2003-05","IS","Iceland",-,""
"Pertussis","All cases","Reported cases","N","2003-05","IT","Italy",-,""
"Pertussis","All cases","Reported cases","N","2003-05","LT","Lithuania",-,""
"Pertussis","All cases","Reported cases","N","2003-05","LU","Luxembourg",0.000000000,""
"Pertussis","All cases","Reported cases","N","2003-05","LV","Latvia",-,""
"Pertussis","All cases","Reported cases","N","2003-05","MT","Malta",-,""
"Pertussis","All cases","Reported cases","N","2003-05","NL","Netherlands",-,""
"Pertussis","All cases","Reported cases","N","2003-05","NO","Norway",-,""
"Pertussis","All cases","Reported cases","N","2003-05","PL","Poland",-,""
"Pertussis","All cases","Reported cases","N","2003-05","PT","Portugal",-,""
"Pertussis","All cases","Reported cases","N","2003-05","RO","Romania",-,""
"Pertussis","All cases","Reported cases","N","2003-05","SE","Sweden",-,""
"Pertussis","All cases","Reported cases","N","2003-05","SI","Slovenia",-,""
"Pertussis","All cases","Reported cases","N","2003-05","SK","Slovakia",-,""
"Pertussis","All cases","Reported cases","N","2003-05","UK","United Kingdom",-,""
"Pertussis","All cases","Reported cases","N","2003-06","AT","Austria",-,""
"Pertussis","All cases","Reported cases","N","2003-06","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2003-06","CY","Cyprus",-,""
"Pertussis","All cases","Reported cases","N","2003-06","CZ","Czech Republic",-,""
"Pertussis","All cases","Reported cases","N","2003-06","DK","Denmark",31.000000000,""
"Pertussis","All cases","Reported cases","N","2003-06","EE","Estonia",-,""
"Pertussis","All cases","Reported cases","N","2003-06","EL","Greece",-,""
"Pertussis","All cases","Reported cases","N","2003-06","ES","Spain",-,""
"Pertussis","All cases","Reported cases","N","2003-06","EU_EEA31","EU/EEA",37.000000000,""
"Pertussis","All cases","Reported cases","N","2003-06","FI","Finland",-,""
"Pertussis","All cases","Reported cases","N","2003-06","FR","France",6.000000000,""
"Pertussis","All cases","Reported cases","N","2003-06","HR","Croatia",-,""
"Pertussis","All cases","Reported cases","N","2003-06","HU","Hungary",-,""
"Pertussis","All cases","Reported cases","N","2003-06","IE","Ireland",-,""
"Pertussis","All cases","Reported cases","N","2003-06","IS","Iceland",-,""
"Pertussis","All cases","Reported cases","N","2003-06","IT","Italy",-,""
"Pertussis","All cases","Reported cases","N","2003-06","LT","Lithuania",-,""
"Pertussis","All cases","Reported cases","N","2003-06","LU","Luxembourg",0.000000000,""
"Pertussis","All cases","Reported cases","N","2003-06","LV","Latvia",-,""
"Pertussis","All cases","Reported cases","N","2003-06","MT","Malta",-,""
"Pertussis","All cases","Reported cases","N","2003-06","NL","Netherlands",-,""
"Pertussis","All cases","Reported cases","N","2003-06","NO","Norway",-,""
"Pertussis","All cases","Reported cases","N","2003-06","PL","Poland",-,""
"Pertussis","All cases","Reported cases","N","2003-06","PT","Portugal",-,""
"Pertussis","All cases","Reported cases","N","2003-06","RO","Romania",-,""
"Pertussis","All cases","Reported cases","N","2003-06","SE","Sweden",-,""
"Pertussis","All cases","Reported cases","N","2003-06","SI","Slovenia",-,""
"Pertussis","All cases","Reported cases","N","2003-06","SK","Slovakia",-,""
"Pertussis","All cases","Reported cases","N","2003-06","UK","United Kingdom",-,""
"Pertussis","All cases","Reported cases","N","2003-07","AT","Austria",-,""
"Pertussis","All cases","Reported cases","N","2003-07","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2003-07","CY","Cyprus",-,""
"Pertussis","All cases","Reported cases","N","2003-07","CZ","Czech Republic",-,""
"Pertussis","All cases","Reported cases","N","2003-07","DK","Denmark",22.000000000,""
"Pertussis","All cases","Reported cases","N","2003-07","EE","Estonia",-,""
"Pertussis","All cases","Reported cases","N","2003-07","EL","Greece",-,""
"Pertussis","All cases","Reported cases","N","2003-07","ES","Spain",-,""
"Pertussis","All cases","Reported cases","N","2003-07","EU_EEA31","EU/EEA",24.000000000,""
"Pertussis","All cases","Reported cases","N","2003-07","FI","Finland",-,""
"Pertussis","All cases","Reported cases","N","2003-07","FR","France",2.000000000,""
"Pertussis","All cases","Reported cases","N","2003-07","HR","Croatia",-,""
"Pertussis","All cases","Reported cases","N","2003-07","HU","Hungary",-,""
"Pertussis","All cases","Reported cases","N","2003-07","IE","Ireland",-,""
"Pertussis","All cases","Reported cases","N","2003-07","IS","Iceland",-,""
"Pertussis","All cases","Reported cases","N","2003-07","IT","Italy",-,""
"Pertussis","All cases","Reported cases","N","2003-07","LT","Lithuania",-,""
"Pertussis","All cases","Reported cases","N","2003-07","LU","Luxembourg",0.000000000,""
"Pertussis","All cases","Reported cases","N","2003-07","LV","Latvia",-,""
"Pertussis","All cases","Reported cases","N","2003-07","MT","Malta",-,""
"Pertussis","All cases","Reported cases","N","2003-07","NL","Netherlands",-,""
"Pertussis","All cases","Reported cases","N","2003-07","NO","Norway",-,""
"Pertussis","All cases","Reported cases","N","2003-07","PL","Poland",-,""
"Pertussis","All cases","Reported cases","N","2003-07","PT","Portugal",-,""
"Pertussis","All cases","Reported cases","N","2003-07","RO","Romania",-,""
"Pertussis","All cases","Reported cases","N","2003-07","SE","Sweden",-,""
"Pertussis","All cases","Reported cases","N","2003-07","SI","Slovenia",-,""
"Pertussis","All cases","Reported cases","N","2003-07","SK","Slovakia",-,""
"Pertussis","All cases","Reported cases","N","2003-07","UK","United Kingdom",-,""
"Pertussis","All cases","Reported cases","N","2003-08","AT","Austria",-,""
"Pertussis","All cases","Reported cases","N","2003-08","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2003-08","CY","Cyprus",-,""
"Pertussis","All cases","Reported cases","N","2003-08","CZ","Czech Republic",-,""
"Pertussis","All cases","Reported cases","N","2003-08","DK","Denmark",41.000000000,""
"Pertussis","All cases","Reported cases","N","2003-08","EE","Estonia",-,""
"Pertussis","All cases","Reported cases","N","2003-08","EL","Greece",-,""
"Pertussis","All cases","Reported cases","N","2003-08","ES","Spain",-,""
"Pertussis","All cases","Reported cases","N","2003-08","EU_EEA31","EU/EEA",48.000000000,""
"Pertussis","All cases","Reported cases","N","2003-08","FI","Finland",-,""
"Pertussis","All cases","Reported cases","N","2003-08","FR","France",7.000000000,""
"Pertussis","All cases","Reported cases","N","2003-08","HR","Croatia",-,""
"Pertussis","All cases","Reported cases","N","2003-08","HU","Hungary",-,""
"Pertussis","All cases","Reported cases","N","2003-08","IE","Ireland",-,""
"Pertussis","All cases","Reported cases","N","2003-08","IS","Iceland",-,""
"Pertussis","All cases","Reported cases","N","2003-08","IT","Italy",-,""
"Pertussis","All cases","Reported cases","N","2003-08","LT","Lithuania",-,""
"Pertussis","All cases","Reported cases","N","2003-08","LU","Luxembourg",0.000000000,""
"Pertussis","All cases","Reported cases","N","2003-08","LV","Latvia",-,""
"Pertussis","All cases","Reported cases","N","2003-08","MT","Malta",-,""
"Pertussis","All cases","Reported cases","N","2003-08","NL","Netherlands",-,""
"Pertussis","All cases","Reported cases","N","2003-08","NO","Norway",-,""
"Pertussis","All cases","Reported cases","N","2003-08","PL","Poland",-,""
"Pertussis","All cases","Reported cases","N","2003-08","PT","Portugal",-,""
"Pertussis","All cases","Reported cases","N","2003-08","RO","Romania",-,""
"Pertussis","All cases","Reported cases","N","2003-08","SE","Sweden",-,""
"Pertussis","All cases","Reported cases","N","2003-08","SI","Slovenia",-,""
"Pertussis","All cases","Reported cases","N","2003-08","SK","Slovakia",-,""
"Pertussis","All cases","Reported cases","N","2003-08","UK","United Kingdom",-,""
"Pertussis","All cases","Reported cases","N","2003-09","AT","Austria",-,""
"Pertussis","All cases","Reported cases","N","2003-09","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2003-09","CY","Cyprus",-,""
"Pertussis","All cases","Reported cases","N","2003-09","CZ","Czech Republic",-,""
"Pertussis","All cases","Reported cases","N","2003-09","DK","Denmark",20.000000000,""
"Pertussis","All cases","Reported cases","N","2003-09","EE","Estonia",-,""
"Pertussis","All cases","Reported cases","N","2003-09","EL","Greece",-,""
"Pertussis","All cases","Reported cases","N","2003-09","ES","Spain",-,""
"Pertussis","All cases","Reported cases","N","2003-09","EU_EEA31","EU/EEA",26.000000000,""
"Pertussis","All cases","Reported cases","N","2003-09","FI","Finland",-,""
"Pertussis","All cases","Reported cases","N","2003-09","FR","France",6.000000000,""
"Pertussis","All cases","Reported cases","N","2003-09","HR","Croatia",-,""
"Pertussis","All cases","Reported cases","N","2003-09","HU","Hungary",-,""
"Pertussis","All cases","Reported cases","N","2003-09","IE","Ireland",-,""
"Pertussis","All cases","Reported cases","N","2003-09","IS","Iceland",-,""
"Pertussis","All cases","Reported cases","N","2003-09","IT","Italy",-,""
"Pertussis","All cases","Reported cases","N","2003-09","LT","Lithuania",-,""
"Pertussis","All cases","Reported cases","N","2003-09","LU","Luxembourg",0.000000000,""
"Pertussis","All cases","Reported cases","N","2003-09","LV","Latvia",-,""
"Pertussis","All cases","Reported cases","N","2003-09","MT","Malta",-,""
"Pertussis","All cases","Reported cases","N","2003-09","NL","Netherlands",-,""
"Pertussis","All cases","Reported cases","N","2003-09","NO","Norway",-,""
"Pertussis","All cases","Reported cases","N","2003-09","PL","Poland",-,""
"Pertussis","All cases","Reported cases","N","2003-09","PT","Portugal",-,""
"Pertussis","All cases","Reported cases","N","2003-09","RO","Romania",-,""
"Pertussis","All cases","Reported cases","N","2003-09","SE","Sweden",-,""
"Pertussis","All cases","Reported cases","N","2003-09","SI","Slovenia",-,""
"Pertussis","All cases","Reported cases","N","2003-09","SK","Slovakia",-,""
"Pertussis","All cases","Reported cases","N","2003-09","UK","United Kingdom",-,""
"Pertussis","All cases","Reported cases","N","2003-10","AT","Austria",-,""
"Pertussis","All cases","Reported cases","N","2003-10","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2003-10","CY","Cyprus",-,""
"Pertussis","All cases","Reported cases","N","2003-10","CZ","Czech Republic",-,""
"Pertussis","All cases","Reported cases","N","2003-10","DK","Denmark",31.000000000,""
"Pertussis","All cases","Reported cases","N","2003-10","EE","Estonia",-,""
"Pertussis","All cases","Reported cases","N","2003-10","EL","Greece",-,""
"Pertussis","All cases","Reported cases","N","2003-10","ES","Spain",-,""
"Pertussis","All cases","Reported cases","N","2003-10","EU_EEA31","EU/EEA",34.000000000,""
"Pertussis","All cases","Reported cases","N","2003-10","FI","Finland",-,""
"Pertussis","All cases","Reported cases","N","2003-10","FR","France",3.000000000,""
"Pertussis","All cases","Reported cases","N","2003-10","HR","Croatia",-,""
"Pertussis","All cases","Reported cases","N","2003-10","HU","Hungary",-,""
"Pertussis","All cases","Reported cases","N","2003-10","IE","Ireland",-,""
"Pertussis","All cases","Reported cases","N","2003-10","IS","Iceland",-,""
"Pertussis","All cases","Reported cases","N","2003-10","IT","Italy",-,""
"Pertussis","All cases","Reported cases","N","2003-10","LT","Lithuania",-,""
"Pertussis","All cases","Reported cases","N","2003-10","LU","Luxembourg",0.000000000,""
"Pertussis","All cases","Reported cases","N","2003-10","LV","Latvia",-,""
"Pertussis","All cases","Reported cases","N","2003-10","MT","Malta",-,""
"Pertussis","All cases","Reported cases","N","2003-10","NL","Netherlands",-,""
"Pertussis","All cases","Reported cases","N","2003-10","NO","Norway",-,""
"Pertussis","All cases","Reported cases","N","2003-10","PL","Poland",-,""
"Pertussis","All cases","Reported cases","N","2003-10","PT","Portugal",-,""
"Pertussis","All cases","Reported cases","N","2003-10","RO","Romania",-,""
"Pertussis","All cases","Reported cases","N","2003-10","SE","Sweden",-,""
"Pertussis","All cases","Reported cases","N","2003-10","SI","Slovenia",-,""
"Pertussis","All cases","Reported cases","N","2003-10","SK","Slovakia",-,""
